period_date,year,period,period_abbr,value,industry_text,dataelement_code,dataelement_text,ratelevel_code
9/1/2021,2021,M09,SEP,94,Total private,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.3,Total private,OS,Other separations,R
9/1/2019,2019,M09,SEP,1069,Total private,QU,Quits,L
9/1/2020,2020,M09,SEP,941,Total private,QU,Quits,L
9/1/2021,2021,M09,SEP,1345,Total private,QU,Quits,L
9/1/2019,2019,M09,SEP,2.9,Total private,QU,Quits,R
9/1/2020,2020,M09,SEP,2.7,Total private,QU,Quits,R
9/1/2021,2021,M09,SEP,3.7,Total private,QU,Quits,R
9/1/2019,2019,M09,SEP,1733,Total private,TS,Total separations,L
9/1/2020,2020,M09,SEP,1356,Total private,TS,Total separations,L
9/1/2021,2021,M09,SEP,1881,Total private,TS,Total separations,L
9/1/2019,2019,M09,SEP,4.7,Total private,TS,Total separations,R
9/1/2020,2020,M09,SEP,3.9,Total private,TS,Total separations,R
9/1/2021,2021,M09,SEP,5.1,Total private,TS,Total separations,R
9/1/2019,2019,M09,SEP,1834,Total private,HI,Hires,L
9/1/2020,2020,M09,SEP,1896,Total private,HI,Hires,L
9/1/2021,2021,M09,SEP,2074,Total private,HI,Hires,L
9/1/2019,2019,M09,SEP,4.6,Total private,HI,Hires,R
9/1/2020,2020,M09,SEP,5.1,Total private,HI,Hires,R
9/1/2021,2021,M09,SEP,5.2,Total private,HI,Hires,R
9/1/2019,2019,M09,SEP,1935,Total private,JO,Job openings,L
9/1/2020,2020,M09,SEP,1914,Total private,JO,Job openings,L
9/1/2021,2021,M09,SEP,2997,Total private,JO,Job openings,L
9/1/2019,2019,M09,SEP,4.7,Total private,JO,Job openings,R
9/1/2020,2020,M09,SEP,4.9,Total private,JO,Job openings,R
9/1/2021,2021,M09,SEP,6.9,Total private,JO,Job openings,R
9/1/2019,2019,M09,SEP,599,Total private,LD,Layoffs and discharges,L
9/1/2020,2020,M09,SEP,429,Total private,LD,Layoffs and discharges,L
9/1/2021,2021,M09,SEP,376,Total private,LD,Layoffs and discharges,L
9/1/2019,2019,M09,SEP,1.5,Total private,LD,Layoffs and discharges,R
9/1/2020,2020,M09,SEP,1.1,Total private,LD,Layoffs and discharges,R
9/1/2021,2021,M09,SEP,0.9,Total private,LD,Layoffs and discharges,R
9/1/2019,2019,M09,SEP,82,Total private,OS,Other separations,L
9/1/2020,2020,M09,SEP,70,Total private,OS,Other separations,L
9/1/2021,2021,M09,SEP,83,Total private,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2019,2019,M09,SEP,1075,Total private,QU,Quits,L
9/1/2020,2020,M09,SEP,1036,Total private,QU,Quits,L
9/1/2021,2021,M09,SEP,1453,Total private,QU,Quits,L
9/1/2019,2019,M09,SEP,2.7,Total private,QU,Quits,R
9/1/2020,2020,M09,SEP,2.8,Total private,QU,Quits,R
9/1/2021,2021,M09,SEP,3.6,Total private,QU,Quits,R
9/1/2019,2019,M09,SEP,1757,Total private,TS,Total separations,L
9/1/2020,2020,M09,SEP,1535,Total private,TS,Total separations,L
9/1/2021,2021,M09,SEP,1911,Total private,TS,Total separations,L
9/1/2019,2019,M09,SEP,4.4,Total private,TS,Total separations,R
9/1/2020,2020,M09,SEP,4.1,Total private,TS,Total separations,R
9/1/2021,2021,M09,SEP,4.8,Total private,TS,Total separations,R
9/1/2019,2019,M09,SEP,837,Total private,HI,Hires,L
9/1/2020,2020,M09,SEP,817,Total private,HI,Hires,L
9/1/2021,2021,M09,SEP,887,Total private,HI,Hires,L
9/1/2019,2019,M09,SEP,4.1,Total private,HI,Hires,R
9/1/2020,2020,M09,SEP,4.3,Total private,HI,Hires,R
9/1/2021,2021,M09,SEP,5,Total private,HI,Hires,R
9/1/2019,2019,M09,SEP,1047,Total private,JO,Job openings,L
9/1/2020,2020,M09,SEP,984,Total private,JO,Job openings,L
9/1/2021,2021,M09,SEP,1456,Total private,JO,Job openings,L
9/1/2019,2019,M09,SEP,4.8,Total private,JO,Job openings,R
9/1/2020,2020,M09,SEP,5,Total private,JO,Job openings,R
9/1/2021,2021,M09,SEP,7.5,Total private,JO,Job openings,R
9/1/2019,2019,M09,SEP,305,Total private,LD,Layoffs and discharges,L
9/1/2020,2020,M09,SEP,299,Total private,LD,Layoffs and discharges,L
9/1/2021,2021,M09,SEP,223,Total private,LD,Layoffs and discharges,L
9/1/2019,2019,M09,SEP,1.5,Total private,LD,Layoffs and discharges,R
9/1/2020,2020,M09,SEP,1.6,Total private,LD,Layoffs and discharges,R
9/1/2021,2021,M09,SEP,1.2,Total private,LD,Layoffs and discharges,R
9/1/2019,2019,M09,SEP,42,Total private,OS,Other separations,L
9/1/2020,2020,M09,SEP,61,Total private,OS,Other separations,L
9/1/2021,2021,M09,SEP,57,Total private,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.3,Total private,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.3,Total private,OS,Other separations,R
9/1/2019,2019,M09,SEP,483,Total private,QU,Quits,L
9/1/2020,2020,M09,SEP,484,Total private,QU,Quits,L
9/1/2021,2021,M09,SEP,629,Total private,QU,Quits,L
9/1/2019,2019,M09,SEP,2.3,Total private,QU,Quits,R
9/1/2020,2020,M09,SEP,2.6,Total private,QU,Quits,R
9/1/2021,2021,M09,SEP,3.5,Total private,QU,Quits,R
9/1/2019,2019,M09,SEP,831,Total private,TS,Total separations,L
9/1/2020,2020,M09,SEP,844,Total private,TS,Total separations,L
9/1/2021,2021,M09,SEP,909,Total private,TS,Total separations,L
9/1/2019,2019,M09,SEP,4,Total private,TS,Total separations,R
9/1/2020,2020,M09,SEP,4.5,Total private,TS,Total separations,R
9/1/2021,2021,M09,SEP,5.1,Total private,TS,Total separations,R
9/1/2019,2019,M09,SEP,417,Total private,HI,Hires,L
9/1/2020,2020,M09,SEP,346,Total private,HI,Hires,L
9/1/2021,2021,M09,SEP,378,Total private,HI,Hires,L
9/1/2019,2019,M09,SEP,3.9,Total private,HI,Hires,R
9/1/2020,2020,M09,SEP,3.8,Total private,HI,Hires,R
9/1/2021,2021,M09,SEP,4.5,Total private,HI,Hires,R
9/1/2019,2019,M09,SEP,607,Total private,JO,Job openings,L
9/1/2020,2020,M09,SEP,507,Total private,JO,Job openings,L
9/1/2021,2021,M09,SEP,766,Total private,JO,Job openings,L
9/1/2019,2019,M09,SEP,5.4,Total private,JO,Job openings,R
9/1/2020,2020,M09,SEP,5.2,Total private,JO,Job openings,R
9/1/2021,2021,M09,SEP,8.3,Total private,JO,Job openings,R
9/1/2019,2019,M09,SEP,119,Total private,LD,Layoffs and discharges,L
9/1/2020,2020,M09,SEP,112,Total private,LD,Layoffs and discharges,L
9/1/2021,2021,M09,SEP,99,Total private,LD,Layoffs and discharges,L
9/1/2019,2019,M09,SEP,1.1,Total private,LD,Layoffs and discharges,R
9/1/2020,2020,M09,SEP,1.2,Total private,LD,Layoffs and discharges,R
9/1/2021,2021,M09,SEP,1.2,Total private,LD,Layoffs and discharges,R
9/1/2019,2019,M09,SEP,24,Total private,OS,Other separations,L
9/1/2020,2020,M09,SEP,27,Total private,OS,Other separations,L
9/1/2021,2021,M09,SEP,44,Total private,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.3,Total private,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.5,Total private,OS,Other separations,R
9/1/2019,2019,M09,SEP,213,Total private,QU,Quits,L
9/1/2020,2020,M09,SEP,217,Total private,QU,Quits,L
9/1/2021,2021,M09,SEP,229,Total private,QU,Quits,L
9/1/2019,2019,M09,SEP,2,Total private,QU,Quits,R
9/1/2020,2020,M09,SEP,2.4,Total private,QU,Quits,R
9/1/2021,2021,M09,SEP,2.7,Total private,QU,Quits,R
9/1/2019,2019,M09,SEP,357,Total private,TS,Total separations,L
9/1/2020,2020,M09,SEP,356,Total private,TS,Total separations,L
9/1/2021,2021,M09,SEP,372,Total private,TS,Total separations,L
9/1/2019,2019,M09,SEP,3.4,Total private,TS,Total separations,R
9/1/2020,2020,M09,SEP,3.9,Total private,TS,Total separations,R
9/1/2021,2021,M09,SEP,4.4,Total private,TS,Total separations,R
9/1/2019,2019,M09,SEP,54,Total private,HI,Hires,L
9/1/2020,2020,M09,SEP,46,Total private,HI,Hires,L
9/1/2021,2021,M09,SEP,69,Total private,HI,Hires,L
9/1/2019,2019,M09,SEP,2,Total private,HI,Hires,R
9/1/2020,2020,M09,SEP,1.7,Total private,HI,Hires,R
9/1/2021,2021,M09,SEP,2.2,Total private,HI,Hires,R
9/1/2019,2019,M09,SEP,141,Total private,JO,Job openings,L
9/1/2020,2020,M09,SEP,114,Total private,JO,Job openings,L
9/1/2021,2021,M09,SEP,217,Total private,JO,Job openings,L
9/1/2019,2019,M09,SEP,4.9,Total private,JO,Job openings,R
9/1/2020,2020,M09,SEP,4,Total private,JO,Job openings,R
9/1/2021,2021,M09,SEP,6.3,Total private,JO,Job openings,R
9/1/2019,2019,M09,SEP,13,Total private,LD,Layoffs and discharges,L
9/1/2020,2020,M09,SEP,18,Total private,LD,Layoffs and discharges,L
9/1/2021,2021,M09,SEP,13,Total private,LD,Layoffs and discharges,L
9/1/2019,2019,M09,SEP,0.5,Total private,LD,Layoffs and discharges,R
9/1/2020,2020,M09,SEP,0.7,Total private,LD,Layoffs and discharges,R
9/1/2021,2021,M09,SEP,0.4,Total private,LD,Layoffs and discharges,R
9/1/2019,2019,M09,SEP,7,Total private,OS,Other separations,L
9/1/2020,2020,M09,SEP,6,Total private,OS,Other separations,L
9/1/2021,2021,M09,SEP,13,Total private,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.2,Total private,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.4,Total private,OS,Other separations,R
9/1/2019,2019,M09,SEP,24,Total private,QU,Quits,L
9/1/2020,2020,M09,SEP,32,Total private,QU,Quits,L
9/1/2021,2021,M09,SEP,34,Total private,QU,Quits,L
9/1/2019,2019,M09,SEP,0.9,Total private,QU,Quits,R
9/1/2020,2020,M09,SEP,1.2,Total private,QU,Quits,R
9/1/2021,2021,M09,SEP,1,Total private,QU,Quits,R
9/1/2019,2019,M09,SEP,43,Total private,TS,Total separations,L
9/1/2020,2020,M09,SEP,56,Total private,TS,Total separations,L
9/1/2021,2021,M09,SEP,60,Total private,TS,Total separations,L
9/1/2019,2019,M09,SEP,1.6,Total private,TS,Total separations,R
9/1/2020,2020,M09,SEP,2.1,Total private,TS,Total separations,R
9/1/2021,2021,M09,SEP,1.9,Total private,TS,Total separations,R
9/1/2019,2019,M09,SEP,22,Mining and logging,HI,Hires,L
9/1/2020,2020,M09,SEP,23,Mining and logging,HI,Hires,L
9/1/2021,2021,M09,SEP,20,Mining and logging,HI,Hires,L
9/1/2019,2019,M09,SEP,3.1,Mining and logging,HI,Hires,R
9/1/2020,2020,M09,SEP,3.9,Mining and logging,HI,Hires,R
9/1/2021,2021,M09,SEP,3.1,Mining and logging,HI,Hires,R
9/1/2019,2019,M09,SEP,29,Mining and logging,JO,Job openings,L
9/1/2020,2020,M09,SEP,17,Mining and logging,JO,Job openings,L
9/1/2021,2021,M09,SEP,36,Mining and logging,JO,Job openings,L
9/1/2019,2019,M09,SEP,3.9,Mining and logging,JO,Job openings,R
9/1/2020,2020,M09,SEP,2.9,Mining and logging,JO,Job openings,R
9/1/2021,2021,M09,SEP,5.2,Mining and logging,JO,Job openings,R
9/1/2019,2019,M09,SEP,12,Mining and logging,LD,Layoffs and discharges,L
9/1/2020,2020,M09,SEP,10,Mining and logging,LD,Layoffs and discharges,L
9/1/2021,2021,M09,SEP,5,Mining and logging,LD,Layoffs and discharges,L
9/1/2019,2019,M09,SEP,1.7,Mining and logging,LD,Layoffs and discharges,R
9/1/2020,2020,M09,SEP,1.7,Mining and logging,LD,Layoffs and discharges,R
9/1/2021,2021,M09,SEP,0.8,Mining and logging,LD,Layoffs and discharges,R
9/1/2019,2019,M09,SEP,1,Mining and logging,OS,Other separations,L
9/1/2020,2020,M09,SEP,3,Mining and logging,OS,Other separations,L
9/1/2021,2021,M09,SEP,2,Mining and logging,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.1,Mining and logging,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.5,Mining and logging,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.3,Mining and logging,OS,Other separations,R
9/1/2019,2019,M09,SEP,11,Mining and logging,QU,Quits,L
9/1/2020,2020,M09,SEP,8,Mining and logging,QU,Quits,L
9/1/2021,2021,M09,SEP,10,Mining and logging,QU,Quits,L
9/1/2019,2019,M09,SEP,1.5,Mining and logging,QU,Quits,R
9/1/2020,2020,M09,SEP,1.3,Mining and logging,QU,Quits,R
9/1/2021,2021,M09,SEP,1.5,Mining and logging,QU,Quits,R
9/1/2019,2019,M09,SEP,24,Mining and logging,TS,Total separations,L
9/1/2020,2020,M09,SEP,21,Mining and logging,TS,Total separations,L
9/1/2021,2021,M09,SEP,17,Mining and logging,TS,Total separations,L
9/1/2019,2019,M09,SEP,3.3,Mining and logging,TS,Total separations,R
9/1/2020,2020,M09,SEP,3.6,Mining and logging,TS,Total separations,R
9/1/2021,2021,M09,SEP,2.6,Mining and logging,TS,Total separations,R
9/1/2019,2019,M09,SEP,442,Construction,HI,Hires,L
9/1/2020,2020,M09,SEP,385,Construction,HI,Hires,L
9/1/2021,2021,M09,SEP,350,Construction,HI,Hires,L
9/1/2019,2019,M09,SEP,5.9,Construction,HI,Hires,R
9/1/2020,2020,M09,SEP,5.3,Construction,HI,Hires,R
9/1/2021,2021,M09,SEP,4.7,Construction,HI,Hires,R
9/1/2019,2019,M09,SEP,331,Construction,JO,Job openings,L
9/1/2020,2020,M09,SEP,232,Construction,JO,Job openings,L
9/1/2021,2021,M09,SEP,333,Construction,JO,Job openings,L
9/1/2019,2019,M09,SEP,4.2,Construction,JO,Job openings,R
9/1/2020,2020,M09,SEP,3.1,Construction,JO,Job openings,R
9/1/2021,2021,M09,SEP,4.3,Construction,JO,Job openings,R
9/1/2019,2019,M09,SEP,222,Construction,LD,Layoffs and discharges,L
9/1/2020,2020,M09,SEP,145,Construction,LD,Layoffs and discharges,L
9/1/2021,2021,M09,SEP,123,Construction,LD,Layoffs and discharges,L
9/1/2019,2019,M09,SEP,2.9,Construction,LD,Layoffs and discharges,R
9/1/2020,2020,M09,SEP,2,Construction,LD,Layoffs and discharges,R
9/1/2021,2021,M09,SEP,1.6,Construction,LD,Layoffs and discharges,R
9/1/2019,2019,M09,SEP,23,Construction,OS,Other separations,L
9/1/2020,2020,M09,SEP,13,Construction,OS,Other separations,L
9/1/2021,2021,M09,SEP,16,Construction,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.3,Construction,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.2,Construction,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.2,Construction,OS,Other separations,R
9/1/2019,2019,M09,SEP,184,Construction,QU,Quits,L
9/1/2020,2020,M09,SEP,148,Construction,QU,Quits,L
9/1/2021,2021,M09,SEP,183,Construction,QU,Quits,L
9/1/2019,2019,M09,SEP,2.4,Construction,QU,Quits,R
9/1/2020,2020,M09,SEP,2,Construction,QU,Quits,R
9/1/2021,2021,M09,SEP,2.5,Construction,QU,Quits,R
9/1/2019,2019,M09,SEP,429,Construction,TS,Total separations,L
9/1/2020,2020,M09,SEP,306,Construction,TS,Total separations,L
9/1/2021,2021,M09,SEP,322,Construction,TS,Total separations,L
9/1/2019,2019,M09,SEP,5.7,Construction,TS,Total separations,R
9/1/2020,2020,M09,SEP,4.2,Construction,TS,Total separations,R
9/1/2021,2021,M09,SEP,4.3,Construction,TS,Total separations,R
9/1/2019,2019,M09,SEP,341,Manufacturing,HI,Hires,L
9/1/2020,2020,M09,SEP,384,Manufacturing,HI,Hires,L
9/1/2021,2021,M09,SEP,485,Manufacturing,HI,Hires,L
9/1/2019,2019,M09,SEP,2.7,Manufacturing,HI,Hires,R
9/1/2020,2020,M09,SEP,3.2,Manufacturing,HI,Hires,R
9/1/2021,2021,M09,SEP,3.9,Manufacturing,HI,Hires,R
9/1/2019,2019,M09,SEP,437,Manufacturing,JO,Job openings,L
9/1/2020,2020,M09,SEP,500,Manufacturing,JO,Job openings,L
9/1/2021,2021,M09,SEP,897,Manufacturing,JO,Job openings,L
9/1/2019,2019,M09,SEP,3.3,Manufacturing,JO,Job openings,R
9/1/2020,2020,M09,SEP,4,Manufacturing,JO,Job openings,R
9/1/2021,2021,M09,SEP,6.7,Manufacturing,JO,Job openings,R
9/1/2019,2019,M09,SEP,118,Manufacturing,LD,Layoffs and discharges,L
9/1/2020,2020,M09,SEP,103,Manufacturing,LD,Layoffs and discharges,L
9/1/2021,2021,M09,SEP,101,Manufacturing,LD,Layoffs and discharges,L
9/1/2019,2019,M09,SEP,0.9,Manufacturing,LD,Layoffs and discharges,R
9/1/2020,2020,M09,SEP,0.9,Manufacturing,LD,Layoffs and discharges,R
9/1/2021,2021,M09,SEP,0.8,Manufacturing,LD,Layoffs and discharges,R
9/1/2019,2019,M09,SEP,22,Manufacturing,OS,Other separations,L
9/1/2020,2020,M09,SEP,23,Manufacturing,OS,Other separations,L
9/1/2021,2021,M09,SEP,22,Manufacturing,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.2,Manufacturing,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.2,Manufacturing,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.2,Manufacturing,OS,Other separations,R
9/1/2019,2019,M09,SEP,216,Manufacturing,QU,Quits,L
9/1/2020,2020,M09,SEP,254,Manufacturing,QU,Quits,L
9/1/2021,2021,M09,SEP,337,Manufacturing,QU,Quits,L
9/1/2019,2019,M09,SEP,1.7,Manufacturing,QU,Quits,R
9/1/2020,2020,M09,SEP,2.1,Manufacturing,QU,Quits,R
9/1/2021,2021,M09,SEP,2.7,Manufacturing,QU,Quits,R
9/1/2019,2019,M09,SEP,355,Manufacturing,TS,Total separations,L
9/1/2020,2020,M09,SEP,380,Manufacturing,TS,Total separations,L
9/1/2021,2021,M09,SEP,461,Manufacturing,TS,Total separations,L
9/1/2019,2019,M09,SEP,2.8,Manufacturing,TS,Total separations,R
9/1/2020,2020,M09,SEP,3.1,Manufacturing,TS,Total separations,R
9/1/2021,2021,M09,SEP,3.7,Manufacturing,TS,Total separations,R
9/1/2019,2019,M09,SEP,193,Durable goods manufacturing,HI,Hires,L
9/1/2020,2020,M09,SEP,220,Durable goods manufacturing,HI,Hires,L
9/1/2021,2021,M09,SEP,263,Durable goods manufacturing,HI,Hires,L
9/1/2019,2019,M09,SEP,2.4,Durable goods manufacturing,HI,Hires,R
9/1/2020,2020,M09,SEP,2.9,Durable goods manufacturing,HI,Hires,R
9/1/2021,2021,M09,SEP,3.4,Durable goods manufacturing,HI,Hires,R
9/1/2019,2019,M09,SEP,260,Durable goods manufacturing,JO,Job openings,L
9/1/2020,2020,M09,SEP,270,Durable goods manufacturing,JO,Job openings,L
9/1/2021,2021,M09,SEP,523,Durable goods manufacturing,JO,Job openings,L
9/1/2019,2019,M09,SEP,3.1,Durable goods manufacturing,JO,Job openings,R
9/1/2020,2020,M09,SEP,3.5,Durable goods manufacturing,JO,Job openings,R
9/1/2021,2021,M09,SEP,6.3,Durable goods manufacturing,JO,Job openings,R
9/1/2019,2019,M09,SEP,66,Durable goods manufacturing,LD,Layoffs and discharges,L
9/1/2020,2020,M09,SEP,63,Durable goods manufacturing,LD,Layoffs and discharges,L
9/1/2021,2021,M09,SEP,60,Durable goods manufacturing,LD,Layoffs and discharges,L
9/1/2019,2019,M09,SEP,0.8,Durable goods manufacturing,LD,Layoffs and discharges,R
9/1/2020,2020,M09,SEP,0.8,Durable goods manufacturing,LD,Layoffs and discharges,R
9/1/2021,2021,M09,SEP,0.8,Durable goods manufacturing,LD,Layoffs and discharges,R
9/1/2019,2019,M09,SEP,13,Durable goods manufacturing,OS,Other separations,L
9/1/2020,2020,M09,SEP,13,Durable goods manufacturing,OS,Other separations,L
9/1/2021,2021,M09,SEP,13,Durable goods manufacturing,OS,Other separations,L
9/1/2019,2019,M09,SEP,0.2,Durable goods manufacturing,OS,Other separations,R
9/1/2020,2020,M09,SEP,0.2,Durable goods manufacturing,OS,Other separations,R
9/1/2021,2021,M09,SEP,0.2,Durable goods manufacturing,OS,Other separations,R
9/1/2019,2019,M09,SEP,125,Durable goods manufacturing,QU,Quits,L
9/1/2020,2020,M09,SEP,134,Durable goods manufacturing,QU,Quits,L
9/1/2021,2021,M09,SEP,171,Durable goods manufacturing,QU,Quits,L
9/1/2019,2019,M09,SEP,1.6,Durable goods manufacturing,QU,Quits,R
9/1/2020,2020,M09,SEP,1.8,Durable goods manufacturing,QU,Quits,R
9/1/2021,2021,M09,SEP,2.2,Durable goods manufacturing,QU,Quits,R
9/1/2019,2019,M09,SEP,204,Durable goods manufacturing,TS,Total separations,L
9/1/2020,2020,M09,SEP,210,Durable goods manufacturing,TS,Total separations,L
9/1/2021,2021,M09,SEP,243,Durable goods manufacturing,TS,Total separations,L
9/1/2019,2019,M09,SEP,2.5,Durable goods manufacturing,TS,Total separations,R
9/1/2020,2020,M09,SEP,2.8,Durable goods manufacturing,TS,Total separations,R
9/1/2021,2021,M09,SEP,3.1,Durable goods manufacturing,TS,Total separations,R
9/1/2019,2019,M09,SEP,148,Nondurable goods manufacturing,HI,Hires,L
9/1/2020,2020,M09,SEP,164,Nondurable goods manufacturing,HI,Hires,L
9/1/2021,2021,M09,SEP,222,Nondurable goods manufacturing,HI,Hires,L
9/1/2019,2019,M09,SEP,3.1,Nondurable goods manufacturing,HI,Hires,R
9/1/2020,2020,M09,SEP,3.6,Nondurable goods manufacturing,HI,Hires,R
9/1/2021,2021,M09,SEP,4.7,Nondurable goods manufacturing,HI,Hires,R
9/1/2019,2019,M09,SEP,177,Nondurable goods manufacturing,JO,Job openings,L
9/1/2020,2020,M09,SEP,230,Nondurable goods manufacturing,JO,Job openings,L
