year,period,month,rate,ratelevel_code,industry_text,state_text,state_code,dataelement_code,dataelement_text
2019,M10,10,3.8,R,Total nonfarm,Hawaii,15,HI,Hires
2020,M10,10,7.0,R,Total nonfarm,Hawaii,15,HI,Hires
2019,M10,10,4.5,R,Total nonfarm,Hawaii,15,JO,Job openings
2020,M10,10,5.9,R,Total nonfarm,Hawaii,15,JO,Job openings
2019,M10,10,1.1,R,Total nonfarm,Hawaii,15,LD,Layoffs and discharges
2020,M10,10,1.1,R,Total nonfarm,Hawaii,15,LD,Layoffs and discharges
2019,M10,10,2.3,R,Total nonfarm,Hawaii,15,QU,Quits
2020,M10,10,1.9,R,Total nonfarm,Hawaii,15,QU,Quits
2019,M10,10,3.5,R,Total nonfarm,Hawaii,15,TS,Total separations
2020,M10,10,3.2,R,Total nonfarm,Hawaii,15,TS,Total separations
2019,M10,10,4.7,R,Total nonfarm,Idaho,16,HI,Hires
2020,M10,10,5.2,R,Total nonfarm,Idaho,16,HI,Hires
2019,M10,10,5.0,R,Total nonfarm,Idaho,16,JO,Job openings
2020,M10,10,4.8,R,Total nonfarm,Idaho,16,JO,Job openings
2019,M10,10,1.3,R,Total nonfarm,Idaho,16,LD,Layoffs and discharges
2020,M10,10,1.2,R,Total nonfarm,Idaho,16,LD,Layoffs and discharges
2019,M10,10,3.0,R,Total nonfarm,Idaho,16,QU,Quits
2020,M10,10,2.7,R,Total nonfarm,Idaho,16,QU,Quits
2019,M10,10,4.6,R,Total nonfarm,Idaho,16,TS,Total separations
2020,M10,10,4.2,R,Total nonfarm,Idaho,16,TS,Total separations
2019,M10,10,5.0,R,Total nonfarm,Idaho,16,HI,Hires
2020,M10,10,5.5,R,Total nonfarm,Idaho,16,HI,Hires
2019,M10,10,5.0,R,Total nonfarm,Idaho,16,JO,Job openings
2020,M10,10,4.8,R,Total nonfarm,Idaho,16,JO,Job openings
2019,M10,10,1.6,R,Total nonfarm,Idaho,16,LD,Layoffs and discharges
2020,M10,10,1.4,R,Total nonfarm,Idaho,16,LD,Layoffs and discharges
2019,M10,10,3.4,R,Total nonfarm,Idaho,16,QU,Quits
2020,M10,10,3.3,R,Total nonfarm,Idaho,16,QU,Quits
2019,M10,10,5.3,R,Total nonfarm,Idaho,16,TS,Total separations
2020,M10,10,4.9,R,Total nonfarm,Idaho,16,TS,Total separations
2019,M10,10,3.4,R,Total nonfarm,Illinois,17,HI,Hires
2020,M10,10,3.9,R,Total nonfarm,Illinois,17,HI,Hires
2019,M10,10,4.4,R,Total nonfarm,Illinois,17,JO,Job openings
2020,M10,10,4.3,R,Total nonfarm,Illinois,17,JO,Job openings
2019,M10,10,0.9,R,Total nonfarm,Illinois,17,LD,Layoffs and discharges
2020,M10,10,1.8,R,Total nonfarm,Illinois,17,LD,Layoffs and discharges
2019,M10,10,2.3,R,Total nonfarm,Illinois,17,QU,Quits
2020,M10,10,2.1,R,Total nonfarm,Illinois,17,QU,Quits
2019,M10,10,3.4,R,Total nonfarm,Illinois,17,TS,Total separations
2020,M10,10,4.3,R,Total nonfarm,Illinois,17,TS,Total separations
2019,M10,10,3.9,R,Total nonfarm,Illinois,17,HI,Hires
2020,M10,10,4.2,R,Total nonfarm,Illinois,17,HI,Hires
2019,M10,10,4.7,R,Total nonfarm,Illinois,17,JO,Job openings
2020,M10,10,4.6,R,Total nonfarm,Illinois,17,JO,Job openings
2019,M10,10,0.9,R,Total nonfarm,Illinois,17,LD,Layoffs and discharges
2020,M10,10,1.9,R,Total nonfarm,Illinois,17,LD,Layoffs and discharges
2019,M10,10,2.5,R,Total nonfarm,Illinois,17,QU,Quits
2020,M10,10,2.4,R,Total nonfarm,Illinois,17,QU,Quits
2019,M10,10,3.5,R,Total nonfarm,Illinois,17,TS,Total separations
2020,M10,10,4.5,R,Total nonfarm,Illinois,17,TS,Total separations
2019,M10,10,4.8,R,Total nonfarm,Indiana,18,HI,Hires
2020,M10,10,3.6,R,Total nonfarm,Indiana,18,HI,Hires
2019,M10,10,5.3,R,Total nonfarm,Indiana,18,JO,Job openings
2020,M10,10,4.8,R,Total nonfarm,Indiana,18,JO,Job openings
2019,M10,10,1.7,R,Total nonfarm,Indiana,18,LD,Layoffs and discharges
2020,M10,10,1.4,R,Total nonfarm,Indiana,18,LD,Layoffs and discharges
2019,M10,10,2.8,R,Total nonfarm,Indiana,18,QU,Quits
2020,M10,10,2.4,R,Total nonfarm,Indiana,18,QU,Quits
2019,M10,10,4.8,R,Total nonfarm,Indiana,18,TS,Total separations
2020,M10,10,4.0,R,Total nonfarm,Indiana,18,TS,Total separations
2019,M10,10,5.2,R,Total nonfarm,Indiana,18,HI,Hires
2020,M10,10,3.8,R,Total nonfarm,Indiana,18,HI,Hires
2019,M10,10,5.3,R,Total nonfarm,Indiana,18,JO,Job openings
2020,M10,10,4.9,R,Total nonfarm,Indiana,18,JO,Job openings
2019,M10,10,1.5,R,Total nonfarm,Indiana,18,LD,Layoffs and discharges
2020,M10,10,1.4,R,Total nonfarm,Indiana,18,LD,Layoffs and discharges
2019,M10,10,3.0,R,Total nonfarm,Indiana,18,QU,Quits
2020,M10,10,2.3,R,Total nonfarm,Indiana,18,QU,Quits
2019,M10,10,4.8,R,Total nonfarm,Indiana,18,TS,Total separations
2020,M10,10,4.0,R,Total nonfarm,Indiana,18,TS,Total separations
2019,M10,10,3.4,R,Total nonfarm,Iowa,19,HI,Hires
2020,M10,10,3.8,R,Total nonfarm,Iowa,19,HI,Hires
2019,M10,10,4.6,R,Total nonfarm,Iowa,19,JO,Job openings
2020,M10,10,4.6,R,Total nonfarm,Iowa,19,JO,Job openings
2019,M10,10,1.1,R,Total nonfarm,Iowa,19,LD,Layoffs and discharges
2020,M10,10,1.5,R,Total nonfarm,Iowa,19,LD,Layoffs and discharges
2019,M10,10,2.1,R,Total nonfarm,Iowa,19,QU,Quits
2020,M10,10,2.4,R,Total nonfarm,Iowa,19,QU,Quits
2019,M10,10,3.4,R,Total nonfarm,Iowa,19,TS,Total separations
2020,M10,10,4.1,R,Total nonfarm,Iowa,19,TS,Total separations
2019,M10,10,3.8,R,Total nonfarm,Iowa,19,HI,Hires
2020,M10,10,4.1,R,Total nonfarm,Iowa,19,HI,Hires
2019,M10,10,4.9,R,Total nonfarm,Iowa,19,JO,Job openings
2020,M10,10,5.0,R,Total nonfarm,Iowa,19,JO,Job openings
2019,M10,10,1.2,R,Total nonfarm,Iowa,19,LD,Layoffs and discharges
2020,M10,10,1.6,R,Total nonfarm,Iowa,19,LD,Layoffs and discharges
2019,M10,10,2.2,R,Total nonfarm,Iowa,19,QU,Quits
2020,M10,10,2.6,R,Total nonfarm,Iowa,19,QU,Quits
2019,M10,10,3.6,R,Total nonfarm,Iowa,19,TS,Total separations
2020,M10,10,4.4,R,Total nonfarm,Iowa,19,TS,Total separations
2019,M10,10,3.6,R,Total nonfarm,Kansas,20,HI,Hires
2020,M10,10,3.6,R,Total nonfarm,Kansas,20,HI,Hires
2019,M10,10,4.6,R,Total nonfarm,Kansas,20,JO,Job openings
2020,M10,10,4.6,R,Total nonfarm,Kansas,20,JO,Job openings
2019,M10,10,1.1,R,Total nonfarm,Kansas,20,LD,Layoffs and discharges
2020,M10,10,1.0,R,Total nonfarm,Kansas,20,LD,Layoffs and discharges
2019,M10,10,2.2,R,Total nonfarm,Kansas,20,QU,Quits
2020,M10,10,2.4,R,Total nonfarm,Kansas,20,QU,Quits
2019,M10,10,3.6,R,Total nonfarm,Kansas,20,TS,Total separations
2020,M10,10,3.7,R,Total nonfarm,Kansas,20,TS,Total separations
2019,M10,10,3.8,R,Total nonfarm,Kansas,20,HI,Hires
2020,M10,10,3.8,R,Total nonfarm,Kansas,20,HI,Hires
2019,M10,10,5.0,R,Total nonfarm,Kansas,20,JO,Job openings
2020,M10,10,5.1,R,Total nonfarm,Kansas,20,JO,Job openings
2019,M10,10,1.0,R,Total nonfarm,Kansas,20,LD,Layoffs and discharges
2020,M10,10,1.0,R,Total nonfarm,Kansas,20,LD,Layoffs and discharges
2019,M10,10,2.1,R,Total nonfarm,Kansas,20,QU,Quits
2020,M10,10,2.2,R,Total nonfarm,Kansas,20,QU,Quits
2019,M10,10,3.3,R,Total nonfarm,Kansas,20,TS,Total separations
2020,M10,10,3.5,R,Total nonfarm,Kansas,20,TS,Total separations
2019,M10,10,4.1,R,Total nonfarm,Kentucky,21,HI,Hires
2020,M10,10,5.5,R,Total nonfarm,Kentucky,21,HI,Hires
2019,M10,10,4.7,R,Total nonfarm,Kentucky,21,JO,Job openings
2020,M10,10,5.0,R,Total nonfarm,Kentucky,21,JO,Job openings
2019,M10,10,1.0,R,Total nonfarm,Kentucky,21,LD,Layoffs and discharges
2020,M10,10,1.1,R,Total nonfarm,Kentucky,21,LD,Layoffs and discharges
2019,M10,10,2.3,R,Total nonfarm,Kentucky,21,QU,Quits
2020,M10,10,3.2,R,Total nonfarm,Kentucky,21,QU,Quits
2019,M10,10,3.5,R,Total nonfarm,Kentucky,21,TS,Total separations
2020,M10,10,4.7,R,Total nonfarm,Kentucky,21,TS,Total separations
2019,M10,10,4.0,R,Total nonfarm,Kentucky,21,HI,Hires
2020,M10,10,5.5,R,Total nonfarm,Kentucky,21,HI,Hires
2019,M10,10,4.8,R,Total nonfarm,Kentucky,21,JO,Job openings
2020,M10,10,4.9,R,Total nonfarm,Kentucky,21,JO,Job openings
2019,M10,10,1.1,R,Total nonfarm,Kentucky,21,LD,Layoffs and discharges
2020,M10,10,1.1,R,Total nonfarm,Kentucky,21,LD,Layoffs and discharges
2019,M10,10,2.5,R,Total nonfarm,Kentucky,21,QU,Quits
2020,M10,10,3.5,R,Total nonfarm,Kentucky,21,QU,Quits
2019,M10,10,3.7,R,Total nonfarm,Kentucky,21,TS,Total separations
2020,M10,10,5.0,R,Total nonfarm,Kentucky,21,TS,Total separations
2019,M10,10,4.4,R,Total nonfarm,Louisiana,22,HI,Hires
2020,M10,10,5.2,R,Total nonfarm,Louisiana,22,HI,Hires
2019,M10,10,4.6,R,Total nonfarm,Louisiana,22,JO,Job openings
2020,M10,10,5.5,R,Total nonfarm,Louisiana,22,JO,Job openings
2019,M10,10,1.4,R,Total nonfarm,Louisiana,22,LD,Layoffs and discharges
2020,M10,10,0.9,R,Total nonfarm,Louisiana,22,LD,Layoffs and discharges
2019,M10,10,2.6,R,Total nonfarm,Louisiana,22,QU,Quits
2020,M10,10,2.6,R,Total nonfarm,Louisiana,22,QU,Quits
2019,M10,10,4.1,R,Total nonfarm,Louisiana,22,TS,Total separations
2020,M10,10,3.8,R,Total nonfarm,Louisiana,22,TS,Total separations
2019,M10,10,4.8,R,Total nonfarm,Louisiana,22,HI,Hires
2020,M10,10,5.6,R,Total nonfarm,Louisiana,22,HI,Hires
2019,M10,10,4.8,R,Total nonfarm,Louisiana,22,JO,Job openings
2020,M10,10,5.7,R,Total nonfarm,Louisiana,22,JO,Job openings
2019,M10,10,1.3,R,Total nonfarm,Louisiana,22,LD,Layoffs and discharges
2020,M10,10,0.8,R,Total nonfarm,Louisiana,22,LD,Layoffs and discharges
2019,M10,10,2.6,R,Total nonfarm,Louisiana,22,QU,Quits
2020,M10,10,2.5,R,Total nonfarm,Louisiana,22,QU,Quits
2019,M10,10,4.1,R,Total nonfarm,Louisiana,22,TS,Total separations
2020,M10,10,3.6,R,Total nonfarm,Louisiana,22,TS,Total separations
2019,M10,10,3.9,R,Total nonfarm,Maine,23,HI,Hires
2020,M10,10,4.5,R,Total nonfarm,Maine,23,HI,Hires
2019,M10,10,4.8,R,Total nonfarm,Maine,23,JO,Job openings
2020,M10,10,4.8,R,Total nonfarm,Maine,23,JO,Job openings
2019,M10,10,1.6,R,Total nonfarm,Maine,23,LD,Layoffs and discharges
2020,M10,10,1.5,R,Total nonfarm,Maine,23,LD,Layoffs and discharges
2019,M10,10,2.4,R,Total nonfarm,Maine,23,QU,Quits
2020,M10,10,2.2,R,Total nonfarm,Maine,23,QU,Quits
2019,M10,10,4.2,R,Total nonfarm,Maine,23,TS,Total separations
2020,M10,10,4.0,R,Total nonfarm,Maine,23,TS,Total separations
2019,M10,10,3.5,R,Total nonfarm,Maine,23,HI,Hires
2020,M10,10,4.2,R,Total nonfarm,Maine,23,HI,Hires
2019,M10,10,4.6,R,Total nonfarm,Maine,23,JO,Job openings
2020,M10,10,4.7,R,Total nonfarm,Maine,23,JO,Job openings
2019,M10,10,1.7,R,Total nonfarm,Maine,23,LD,Layoffs and discharges
2020,M10,10,1.6,R,Total nonfarm,Maine,23,LD,Layoffs and discharges
2019,M10,10,2.6,R,Total nonfarm,Maine,23,QU,Quits
2020,M10,10,2.3,R,Total nonfarm,Maine,23,QU,Quits
2019,M10,10,4.6,R,Total nonfarm,Maine,23,TS,Total separations
2020,M10,10,4.2,R,Total nonfarm,Maine,23,TS,Total separations
2019,M10,10,3.9,R,Total nonfarm,Maryland,24,HI,Hires
2020,M10,10,3.6,R,Total nonfarm,Maryland,24,HI,Hires
2019,M10,10,5.5,R,Total nonfarm,Maryland,24,JO,Job openings
2020,M10,10,5.4,R,Total nonfarm,Maryland,24,JO,Job openings
2019,M10,10,1.4,R,Total nonfarm,Maryland,24,LD,Layoffs and discharges
2020,M10,10,0.7,R,Total nonfarm,Maryland,24,LD,Layoffs and discharges
2019,M10,10,2.1,R,Total nonfarm,Maryland,24,QU,Quits
2020,M10,10,2.1,R,Total nonfarm,Maryland,24,QU,Quits
2019,M10,10,3.7,R,Total nonfarm,Maryland,24,TS,Total separations
2020,M10,10,3.1,R,Total nonfarm,Maryland,24,TS,Total separations
2019,M10,10,4.0,R,Total nonfarm,Maryland,24,HI,Hires
2020,M10,10,3.9,R,Total nonfarm,Maryland,24,HI,Hires
2019,M10,10,5.4,R,Total nonfarm,Maryland,24,JO,Job openings
2020,M10,10,5.7,R,Total nonfarm,Maryland,24,JO,Job openings
2019,M10,10,1.4,R,Total nonfarm,Maryland,24,LD,Layoffs and discharges
2020,M10,10,0.7,R,Total nonfarm,Maryland,24,LD,Layoffs and discharges
2019,M10,10,2.1,R,Total nonfarm,Maryland,24,QU,Quits
2020,M10,10,2.2,R,Total nonfarm,Maryland,24,QU,Quits
2019,M10,10,3.7,R,Total nonfarm,Maryland,24,TS,Total separations
2020,M10,10,3.2,R,Total nonfarm,Maryland,24,TS,Total separations
2019,M10,10,3.2,R,Total nonfarm,Massachusetts,25,HI,Hires
2020,M10,10,3.6,R,Total nonfarm,Massachusetts,25,HI,Hires
2019,M10,10,4.1,R,Total nonfarm,Massachusetts,25,JO,Job openings
2020,M10,10,4.5,R,Total nonfarm,Massachusetts,25,JO,Job openings
2019,M10,10,1.2,R,Total nonfarm,Massachusetts,25,LD,Layoffs and discharges
2020,M10,10,2.7,R,Total nonfarm,Massachusetts,25,LD,Layoffs and discharges
2019,M10,10,1.9,R,Total nonfarm,Massachusetts,25,QU,Quits
2020,M10,10,1.8,R,Total nonfarm,Massachusetts,25,QU,Quits
2019,M10,10,3.2,R,Total nonfarm,Massachusetts,25,TS,Total separations
2020,M10,10,4.6,R,Total nonfarm,Massachusetts,25,TS,Total separations
2019,M10,10,3.2,R,Total nonfarm,Massachusetts,25,HI,Hires
2020,M10,10,3.7,R,Total nonfarm,Massachusetts,25,HI,Hires
2019,M10,10,4.5,R,Total nonfarm,Massachusetts,25,JO,Job openings
2020,M10,10,4.9,R,Total nonfarm,Massachusetts,25,JO,Job openings
2019,M10,10,1.2,R,Total nonfarm,Massachusetts,25,LD,Layoffs and discharges
2020,M10,10,2.6,R,Total nonfarm,Massachusetts,25,LD,Layoffs and discharges
2019,M10,10,1.9,R,Total nonfarm,Massachusetts,25,QU,Quits
2020,M10,10,1.9,R,Total nonfarm,Massachusetts,25,QU,Quits
2019,M10,10,3.2,R,Total nonfarm,Massachusetts,25,TS,Total separations
2020,M10,10,4.6,R,Total nonfarm,Massachusetts,25,TS,Total separations
2019,M10,10,3.6,R,Total nonfarm,Michigan,26,HI,Hires
2020,M10,10,4.5,R,Total nonfarm,Michigan,26,HI,Hires
2019,M10,10,5.1,R,Total nonfarm,Michigan,26,JO,Job openings
2020,M10,10,4.7,R,Total nonfarm,Michigan,26,JO,Job openings
2019,M10,10,1.6,R,Total nonfarm,Michigan,26,LD,Layoffs and discharges
2020,M10,10,1.3,R,Total nonfarm,Michigan,26,LD,Layoffs and discharges
2019,M10,10,2.4,R,Total nonfarm,Michigan,26,QU,Quits
2020,M10,10,2.9,R,Total nonfarm,Michigan,26,QU,Quits
2019,M10,10,4.3,R,Total nonfarm,Michigan,26,TS,Total separations
2020,M10,10,4.4,R,Total nonfarm,Michigan,26,TS,Total separations
2019,M10,10,3.7,R,Total nonfarm,Michigan,26,HI,Hires
2020,M10,10,4.7,R,Total nonfarm,Michigan,26,HI,Hires
2019,M10,10,5.5,R,Total nonfarm,Michigan,26,JO,Job openings
2020,M10,10,4.7,R,Total nonfarm,Michigan,26,JO,Job openings
2019,M10,10,1.6,R,Total nonfarm,Michigan,26,LD,Layoffs and discharges
2020,M10,10,1.2,R,Total nonfarm,Michigan,26,LD,Layoffs and discharges
2019,M10,10,2.5,R,Total nonfarm,Michigan,26,QU,Quits
2020,M10,10,3.0,R,Total nonfarm,Michigan,26,QU,Quits
2019,M10,10,4.4,R,Total nonfarm,Michigan,26,TS,Total separations
2020,M10,10,4.5,R,Total nonfarm,Michigan,26,TS,Total separations
2019,M10,10,3.2,R,Total nonfarm,Minnesota,27,HI,Hires
2020,M10,10,3.3,R,Total nonfarm,Minnesota,27,HI,Hires
2019,M10,10,3.9,R,Total nonfarm,Minnesota,27,JO,Job openings
2020,M10,10,4.2,R,Total nonfarm,Minnesota,27,JO,Job openings
2019,M10,10,0.9,R,Total nonfarm,Minnesota,27,LD,Layoffs and discharges
2020,M10,10,0.8,R,Total nonfarm,Minnesota,27,LD,Layoffs and discharges
2019,M10,10,1.9,R,Total nonfarm,Minnesota,27,QU,Quits
2020,M10,10,1.8,R,Total nonfarm,Minnesota,27,QU,Quits
2019,M10,10,3.0,R,Total nonfarm,Minnesota,27,TS,Total separations
2020,M10,10,2.8,R,Total nonfarm,Minnesota,27,TS,Total separations
2019,M10,10,3.6,R,Total nonfarm,Minnesota,27,HI,Hires
2020,M10,10,3.7,R,Total nonfarm,Minnesota,27,HI,Hires
2019,M10,10,4.1,R,Total nonfarm,Minnesota,27,JO,Job openings
2020,M10,10,4.5,R,Total nonfarm,Minnesota,27,JO,Job openings
2019,M10,10,1.0,R,Total nonfarm,Minnesota,27,LD,Layoffs and discharges
2020,M10,10,0.8,R,Total nonfarm,Minnesota,27,LD,Layoffs and discharges
2019,M10,10,1.9,R,Total nonfarm,Minnesota,27,QU,Quits
2020,M10,10,1.8,R,Total nonfarm,Minnesota,27,QU,Quits
2019,M10,10,3.1,R,Total nonfarm,Minnesota,27,TS,Total separations
2020,M10,10,2.8,R,Total nonfarm,Minnesota,27,TS,Total separations
2019,M10,10,4.0,R,Total nonfarm,Mississippi,28,HI,Hires
2020,M10,10,5.1,R,Total nonfarm,Mississippi,28,HI,Hires
2019,M10,10,4.2,R,Total nonfarm,Mississippi,28,JO,Job openings
2020,M10,10,5.1,R,Total nonfarm,Mississippi,28,JO,Job openings
2019,M10,10,1.1,R,Total nonfarm,Mississippi,28,LD,Layoffs and discharges
2020,M10,10,1.2,R,Total nonfarm,Mississippi,28,LD,Layoffs and discharges
2019,M10,10,2.3,R,Total nonfarm,Mississippi,28,QU,Quits
2020,M10,10,3.0,R,Total nonfarm,Mississippi,28,QU,Quits
2019,M10,10,3.7,R,Total nonfarm,Mississippi,28,TS,Total separations
2020,M10,10,4.4,R,Total nonfarm,Mississippi,28,TS,Total separations
2019,M10,10,4.0,R,Total nonfarm,Mississippi,28,HI,Hires
2020,M10,10,5.3,R,Total nonfarm,Mississippi,28,HI,Hires
2019,M10,10,4.3,R,Total nonfarm,Mississippi,28,JO,Job openings
2020,M10,10,5.1,R,Total nonfarm,Mississippi,28,JO,Job openings
2019,M10,10,1.1,R,Total nonfarm,Mississippi,28,LD,Layoffs and discharges
2020,M10,10,1.0,R,Total nonfarm,Mississippi,28,LD,Layoffs and discharges
2019,M10,10,2.4,R,Total nonfarm,Mississippi,28,QU,Quits
2020,M10,10,2.8,R,Total nonfarm,Mississippi,28,QU,Quits
2019,M10,10,3.7,R,Total nonfarm,Mississippi,28,TS,Total separations
2020,M10,10,4.1,R,Total nonfarm,Mississippi,28,TS,Total separations
2019,M10,10,3.8,R,Total nonfarm,Missouri,29,HI,Hires
2020,M10,10,4.2,R,Total nonfarm,Missouri,29,HI,Hires
2019,M10,10,4.3,R,Total nonfarm,Missouri,29,JO,Job openings
2020,M10,10,4.4,R,Total nonfarm,Missouri,29,JO,Job openings
2019,M10,10,1.1,R,Total nonfarm,Missouri,29,LD,Layoffs and discharges
2020,M10,10,1.2,R,Total nonfarm,Missouri,29,LD,Layoffs and discharges
2019,M10,10,2.3,R,Total nonfarm,Missouri,29,QU,Quits
2020,M10,10,2.3,R,Total nonfarm,Missouri,29,QU,Quits
2019,M10,10,3.6,R,Total nonfarm,Missouri,29,TS,Total separations
2020,M10,10,3.6,R,Total nonfarm,Missouri,29,TS,Total separations
2019,M10,10,3.9,R,Total nonfarm,Missouri,29,HI,Hires
2020,M10,10,4.3,R,Total nonfarm,Missouri,29,HI,Hires
2019,M10,10,4.4,R,Total nonfarm,Missouri,29,JO,Job openings
2020,M10,10,4.5,R,Total nonfarm,Missouri,29,JO,Job openings
2019,M10,10,1.0,R,Total nonfarm,Missouri,29,LD,Layoffs and discharges
2020,M10,10,1.1,R,Total nonfarm,Missouri,29,LD,Layoffs and discharges
2019,M10,10,2.3,R,Total nonfarm,Missouri,29,QU,Quits
2020,M10,10,2.2,R,Total nonfarm,Missouri,29,QU,Quits
2019,M10,10,3.6,R,Total nonfarm,Missouri,29,TS,Total separations
2020,M10,10,3.5,R,Total nonfarm,Missouri,29,TS,Total separations
2019,M10,10,4.9,R,Total nonfarm,Montana,30,HI,Hires
2020,M10,10,5.3,R,Total nonfarm,Montana,30,HI,Hires
2019,M10,10,5.1,R,Total nonfarm,Montana,30,JO,Job openings
2020,M10,10,5.2,R,Total nonfarm,Montana,30,JO,Job openings
2019,M10,10,3.9,R,Total nonfarm,Montana,30,LD,Layoffs and discharges
2020,M10,10,1.3,R,Total nonfarm,Montana,30,LD,Layoffs and discharges
2019,M10,10,3.3,R,Total nonfarm,Montana,30,QU,Quits
2020,M10,10,2.7,R,Total nonfarm,Montana,30,QU,Quits
2019,M10,10,7.4,R,Total nonfarm,Montana,30,TS,Total separations
2020,M10,10,4.2,R,Total nonfarm,Montana,30,TS,Total separations
2019,M10,10,5.0,R,Total nonfarm,Montana,30,HI,Hires
2020,M10,10,5.4,R,Total nonfarm,Montana,30,HI,Hires
2019,M10,10,4.7,R,Total nonfarm,Montana,30,JO,Job openings
2020,M10,10,4.9,R,Total nonfarm,Montana,30,JO,Job openings
2019,M10,10,5.3,R,Total nonfarm,Montana,30,LD,Layoffs and discharges
2020,M10,10,1.6,R,Total nonfarm,Montana,30,LD,Layoffs and discharges
2019,M10,10,3.7,R,Total nonfarm,Montana,30,QU,Quits
2020,M10,10,3.2,R,Total nonfarm,Montana,30,QU,Quits
2019,M10,10,9.3,R,Total nonfarm,Montana,30,TS,Total separations
2020,M10,10,5.0,R,Total nonfarm,Montana,30,TS,Total separations
2019,M10,10,4.1,R,Total nonfarm,Nebraska,31,HI,Hires
2020,M10,10,3.8,R,Total nonfarm,Nebraska,31,HI,Hires
2019,M10,10,4.7,R,Total nonfarm,Nebraska,31,JO,Job openings
2020,M10,10,4.5,R,Total nonfarm,Nebraska,31,JO,Job openings
2019,M10,10,1.0,R,Total nonfarm,Nebraska,31,LD,Layoffs and discharges
2020,M10,10,1.1,R,Total nonfarm,Nebraska,31,LD,Layoffs and discharges
2019,M10,10,2.3,R,Total nonfarm,Nebraska,31,QU,Quits
2020,M10,10,2.5,R,Total nonfarm,Nebraska,31,QU,Quits
2019,M10,10,3.8,R,Total nonfarm,Nebraska,31,TS,Total separations
2020,M10,10,3.8,R,Total nonfarm,Nebraska,31,TS,Total separations
2019,M10,10,4.7,R,Total nonfarm,Nebraska,31,HI,Hires
2020,M10,10,4.3,R,Total nonfarm,Nebraska,31,HI,Hires
2019,M10,10,5.1,R,Total nonfarm,Nebraska,31,JO,Job openings
2020,M10,10,4.9,R,Total nonfarm,Nebraska,31,JO,Job openings
2019,M10,10,1.2,R,Total nonfarm,Nebraska,31,LD,Layoffs and discharges
2020,M10,10,1.2,R,Total nonfarm,Nebraska,31,LD,Layoffs and discharges
2019,M10,10,2.6,R,Total nonfarm,Nebraska,31,QU,Quits
2020,M10,10,2.7,R,Total nonfarm,Nebraska,31,QU,Quits
2019,M10,10,4.1,R,Total nonfarm,Nebraska,31,TS,Total separations
2020,M10,10,4.2,R,Total nonfarm,Nebraska,31,TS,Total separations
2019,M10,10,4.3,R,Total nonfarm,Nevada,32,HI,Hires
2020,M10,10,5.8,R,Total nonfarm,Nevada,32,HI,Hires
2019,M10,10,4.2,R,Total nonfarm,Nevada,32,JO,Job openings
